postcode,block_number,latitude,longitude
513527,527,1.36937,103.94797
512524,524,1.37093,103.94756
511525,525,1.3692,103.9473
513528,528,1.37099,103.94822
511524,524,1.37128,103.94771
512528,528,1.37062,103.94816
511528,528,1.37021,103.94799
513525,525,1.36996,103.94745
512525,525,1.36959,103.94746
511527,527,1.36842,103.94759
513526,526,1.36829,103.94727
514526,526,1.36867,103.94727
511526,526,1.36754,103.94711
822310,310,1.40932,103.9008
822313,313,1.41024,103.90214
820313,313,1.41017,103.90183
822312,312,1.41135,103.90061
823312,312,1.41091,103.90119
470747,747,1.33654,103.92213
823313,313,1.41063,103.90155
821313,313,1.40985,103.902
541280,280,1.38616,103.89228
540280,280,1.38598,103.89269
541281,281,1.38609,103.89156
542280,280,1.38616,103.89209
543279,279,1.38573,103.8926
821211,211,1.40176,103.89994
822265,265,1.4052,103.89866
823265,265,1.405,103.89852
824265,265,1.40483,103.8983
824266,266,1.40494,103.89804
823266,266,1.40515,103.89781
822266,266,1.40557,103.89793
564307,307,1.3653,103.84551
210009,9,1.31389,103.85145
210050,50,1.31313,103.85087
210049,49,1.31296,103.85016
210011,11,1.31237,103.85211
210012,12,1.31198,103.85164
820122,122,1.39378,103.90911
821121,121,1.394,103.90863
520280,280,1.34754,103.9517
520802,802,1.34609,103.93803
210013,13,1.3116,103.8514
210015,15,1.31104,103.85166
120328,328,1.31399,103.76709
400350,350,1.3258,103.90129
730166,166,1.43363,103.7754
570120,120,1.34725,103.85085
600253,253,1.34319,103.73679
600253,253,1.34319,103.73679
600252,252,1.34302,103.73812
600257,257,1.34452,103.73863
600258,258,1.34379,103.73864
600259,259,1.34417,103.73988
123312,312,1.31952,103.76403
121312,312,1.31909,103.76444
673442,442,1.38149,103.77094
762512,512,1.4147,103.84211
761510,510,1.415,103.84091
792432,432,1.39397,103.87714
792433,433,1.39389,103.87749
791430,430,1.39387,103.87852
792430,430,1.39391,103.87822
793430,430,1.39459,103.87828
824211,211,1.40094,103.8992
823211,211,1.40076,103.89961
822211,211,1.40117,103.89992
674442,442,1.38092,103.77084
590021,21,1.33813,103.77199
371017,17,1.32989,103.88811
372017,17,1.32994,103.88919
371018,18,1.32932,103.88807
600261,261,1.3445,103.7404
461408,408,1.32821,103.93235
672442,442,1.38143,103.77137
463807,807,1.328,103.92325
462807,807,1.32751,103.92326
463808,808,1.32789,103.92387
462808,808,1.32747,103.92387
461807,807,1.32707,103.92319
120613,613,1.30374,103.76784
120612,612,1.30344,103.76863
180233,233,1.29679,103.85391
180232,232,1.29685,103.85335
761512,512,1.41428,103.84112
761511,511,1.41567,103.84145
762511,511,1.4156,103.84241
763511,511,1.4153,103.8426
763512,512,1.41495,103.84266
511770,770,1.37505,103.9363
734893,893,1.43664,103.79027
543335,335,1.39845,103.88816
540336,336,1.39801,103.88947
540335,335,1.39761,103.88993
542335,335,1.39858,103.88849
541334,334,1.39839,103.88943
544336,336,1.39777,103.88824
543336,336,1.39774,103.88858
644197,197,1.34361,103.71387
642196,196,1.34279,103.7143
641196,196,1.3429,103.71394
641197,197,1.34411,103.71372
642197,197,1.34378,103.71353
124311,311,1.31922,103.76586
122311,311,1.31945,103.76565
121311,311,1.31912,103.76549
792440,440,1.39329,103.87814
791440,440,1.39319,103.87869
793440,440,1.39254,103.87816
794440,440,1.39252,103.87871
791453,453,1.39448,103.87556
790454,454,1.39429,103.87557
793453,453,1.39353,103.87503
794453,453,1.39342,103.87534
792453,453,1.3943,103.87511
793471,471,1.39595,103.8815
794472,472,1.39711,103.88135
792472,472,1.39677,103.8811
791472,472,1.3974,103.88134
790473,473,1.3978,103.8817
791473,473,1.39786,103.88123
822663,663,1.40077,103.91735
823663,663,1.40037,103.91763
821664,664,1.39943,103.91751
822664,664,1.40006,103.91785
822666,666,1.4018,103.91528
821660,660,1.40262,103.91652
822661,661,1.40244,103.91691
820660,660,1.40286,103.91677
821661,661,1.40303,103.91708
823661,661,1.40207,103.91748
824662,662,1.40167,103.918
823662,662,1.40139,103.91851
822662,662,1.40172,103.91869
821662,662,1.402,103.91833
820662,662,1.40188,103.9184
822122,122,1.39415,103.9096
791439,439,1.39188,103.87786
792439,439,1.39198,103.87831
821616,616,1.40128,103.91269
611118,118,1.33558,103.72332
610118,118,1.33538,103.72291
610117,117,1.3351,103.72307
610116,116,1.33481,103.72326
540162,162,1.39088,103.90787
562455,455,1.36833,103.8585
560454,454,1.368,103.85789
561591,591,1.37093,103.85194
560591,591,1.37107,103.85252
400325,325,1.3277,103.90383
542216,216,1.39051,103.89367
543216,216,1.39047,103.89432
544216,216,1.3902,103.89458
542215,215,1.39001,103.89345
543217,217,1.38984,103.89415
542217,217,1.38928,103.89435
541217,217,1.38931,103.89378
393052,52,1.31022,103.88585
541215,215,1.38948,103.89328
543215,215,1.38977,103.89279
152096,96,1.28811,103.82127
151096,96,1.28802,103.82189
153095,95,1.28742,103.82206
152095,95,1.28697,103.82171
151095,95,1.2866,103.82136
150095,95,1.28631,103.82137
570309,309,1.35091,103.83759
154095,95,1.28629,103.82153
792436,436,1.39288,103.87698
791436,436,1.39273,103.87651
570313,313,1.35151,103.83722
570312,312,1.3512,103.83872
570310,310,1.35085,103.83868
731569,569,1.43012,103.78972
760440,440,1.42233,103.84613
760439,439,1.42199,103.84615
560123,123,1.37051,103.84465
560126,126,1.37165,103.84364
560127,127,1.37122,103.84359
560128,128,1.37083,103.84355
531008,8,1.34891,103.87672
560120,120,1.37005,103.84459
560119,119,1.36956,103.8447
560122,122,1.37019,103.84341
560134,134,1.37208,103.84195
640258,258,1.34619,103.70843
640200,200,1.343,103.7147
562590,590,1.37119,103.85298
561590,590,1.37122,103.85385
462188,188,1.33196,103.94147
463188,188,1.3318,103.94079
464188,188,1.33168,103.94049
150009,9,1.28882,103.80821
150010,10,1.2882,103.80837
150036,36,1.2885,103.80878
150035,35,1.28797,103.80884
150001,1,1.28645,103.80824
152028,28,1.2864,103.80974
151028,28,1.28676,103.81012
150038,38,1.28863,103.80964
650232,232,1.34934,103.75494
560133,133,1.37114,103.84264
680475,475,1.37806,103.73893
531007,7,1.34916,103.87701
531006,6,1.34944,103.87733
530005,5,1.35003,103.87684
531004,4,1.35026,103.87649
531003,3,1.35048,103.87613
531002,2,1.35052,103.87556
531001,1,1.35087,103.87534
640264,264,1.34608,103.70689
640206,206,1.34495,103.71504
640201,201,1.34327,103.71541
640259,259,1.34551,103.70864
640205,205,1.34485,103.71572
640167,167,1.34669,103.70634
640168,168,1.34693,103.70635
190462,462,1.30459,103.86084
190462,462,1.30459,103.86084
120450,450,1.31354,103.76548
600260,260,1.34372,103.74022
600263,263,1.34434,103.7418
600262,262,1.34413,103.74111
190461,461,1.3051,103.86087
520829,829,1.34922,103.93491
124312,312,1.3193,103.76466
65219,194,1.34513,103.74486
65119,194,1.34468,103.74551
65129,296,1.34409,103.74641
65329,296,1.3437,103.74816
360001,1,1.33429,103.87875
122312,312,1.31967,103.76447
791471,471,1.39604,103.88074
792471,471,1.3965,103.88045
820666,666,1.40128,103.91483
821666,666,1.40154,103.91508
821667,667,1.4026,103.91397
822665,665,1.40204,103.91414
823665,665,1.40149,103.91446
820668,668,1.40511,103.91307
822669,669,1.40454,103.91401
822670,670,1.40532,103.91328
821670,670,1.40538,103.91296
821668,668,1.40502,103.91241
822668,668,1.40478,103.91298
821669,669,1.40491,103.91397
823670,670,1.40534,103.91393
570273,273,1.35636,103.8437
671457,457,1.38797,103.77075
652293,293,1.34595,103.75425
651293,293,1.34594,103.75465
790436,436,1.39253,103.87665
793436,436,1.39231,103.87697
794436,436,1.39218,103.87663
791438,438,1.39275,103.87742
681810,810,1.37455,103.7463
461059,59,1.32406,103.9407
461059,59,1.32406,103.9407
461057,57,1.32425,103.94157
461057,57,1.32425,103.94157
462057,57,1.32372,103.94129
462057,57,1.32372,103.94129
461059,59,1.32406,103.9407
461056,56,1.32499,103.94108
792438,438,1.39275,103.87772
680816,816,1.37647,103.74913
681816,816,1.37603,103.74882
682816,816,1.37604,103.74846
682815,815,1.37685,103.74738
680814,814,1.37659,103.74746
683815,815,1.37631,103.74746
600264,264,1.34374,103.74148
600249,249,1.34259,103.7392
600250,250,1.34265,103.73998
600248,248,1.34227,103.7401
600247,247,1.34202,103.73901
641698,698,1.34106,103.70777
760630,630,1.41802,103.83778
120328,328,1.31399,103.76709
120449,449,1.31362,103.76481
120442,442,1.31412,103.76452
150002,2,1.28663,103.80686
150003,3,1.28713,103.807
150012,12,1.28753,103.80702
150013,13,1.28772,103.80728
150014,14,1.28786,103.80765
150007,7,1.2873,103.80799
150008,8,1.28858,103.80787
570302,302,1.34936,103.8391
570305,305,1.35012,103.83873
570306,306,1.35029,103.8393
570304,304,1.35012,103.83794
570307,307,1.35048,103.83877
570308,308,1.35058,103.83785
682809,809,1.37476,103.74497
684808,808,1.37488,103.74541
683808,808,1.37503,103.74619
821315,315,1.40832,103.89705
822315,315,1.40796,103.8964
820315,315,1.40796,103.89694
821314,314,1.40826,103.89802
822314,314,1.4079,103.89737
820316,316,1.40912,103.89759
822316,316,1.40895,103.89793
821316,316,1.4089,103.89841
821256,256,1.40609,103.89571
650324,324,1.36216,103.74763
440081,81,1.30264,103.90707
530204,204,1.35882,103.88499
530203,203,1.35816,103.8844
530210,210,1.35939,103.88663
530210,210,1.35939,103.88663
180270,270,1.30105,103.85408
680808,808,1.37544,103.7461
124208,208,1.32282,103.76217
121208,208,1.322,103.76245
541293,293,1.39653,103.89586
541294,294,1.39609,103.89593
102105,105,1.28111,103.81113
570311,311,1.35088,103.83934
100102,102,1.28034,103.81351
102110,110,1.28149,103.80873
120441,441,1.31501,103.7642
681803,803,1.37386,103.74297
680803,803,1.37416,103.74276
325113,113,1.32017,103.85986
324113,113,1.32088,103.86033
824316,316,1.40879,103.89681
823316,316,1.40898,103.89702
650247,247,1.34993,103.75698
650238,238,1.34983,103.75474
650240,240,1.35049,103.75418
650236,236,1.34934,103.75596
650243,243,1.34962,103.75643
372018,18,1.32918,103.88825
373018,18,1.3293,103.88879
374018,18,1.3294,103.8892
370018,18,1.32925,103.8894
671443,443,1.38147,103.76977
672443,443,1.38102,103.7696
673443,443,1.38057,103.76973
674443,443,1.38061,103.77065
681815,815,1.37608,103.74691
120439,439,1.31615,103.7633
122440,440,1.31624,103.76357
123440,440,1.31664,103.76393
121440,440,1.31597,103.76418
540216,216,1.39094,103.89312
541216,216,1.39079,103.89342
523871,871,1.35671,103.93139
641697,697,1.34103,103.70834
642697,697,1.34068,103.70844
643697,697,1.34047,103.70835
643698,698,1.34027,103.70783
650412,412,1.36455,103.74663
653292,292,1.34498,103.75361
752462,462,1.45442,103.8135
522871,871,1.35651,103.93196
523870,870,1.35641,103.93139
381008,8,1.31292,103.86975
382008,8,1.31245,103.87005
383008,8,1.31317,103.87082
652292,292,1.34478,103.75396
651292,292,1.34473,103.75461
654292,292,1.34512,103.75485
654293,293,1.34502,103.75529
653293,293,1.34537,103.75499
532979,979,1.37951,103.87938
681818,818,1.37763,103.74849
683817,817,1.37757,103.74899
682818,818,1.37726,103.74829
682817,817,1.37709,103.74877
683818,818,1.37672,103.74815
681817,817,1.37661,103.74855
640557,557,1.35399,103.71857
537981,981,1.38045,103.87933
532985,985,1.38118,103.87984
310158,158,1.33147,103.84505
310159,159,1.33075,103.8456
310160,160,1.33094,103.84502
310161,161,1.33051,103.845
310175,175,1.3334,103.84705
310190,190,1.33298,103.84797
460550,550,1.33269,103.92662
460551,551,1.33227,103.92704
460549,549,1.33171,103.92678
460552,552,1.3319,103.92774
460548,548,1.33131,103.92685
460553,553,1.33149,103.92782
460522,522,1.33067,103.92698
460521,521,1.33025,103.92706
460519,519,1.33087,103.92806
310183,183,1.33336,103.84887
310184,184,1.33259,103.84968
310185,185,1.33273,103.84999
310186,186,1.33265,103.85021
310178,178,1.33358,103.84926
310177,177,1.3339,103.84885
311078,78,1.33495,103.84756
311079,79,1.33453,103.84757
312079,79,1.33464,103.84799
460527,527,1.33391,103.92816
560555,555,1.3712,103.85702
310169,169,1.33173,103.84268
310168,168,1.33177,103.84342
310163,163,1.33206,103.84411
310170,170,1.33132,103.84267
310174,174,1.33067,103.84192
310171,171,1.33069,103.84266
313079,79,1.33466,103.84858
314079,79,1.33464,103.84917
315079,79,1.33473,103.84982
313078,78,1.33449,103.8498
312084,84,1.33577,103.8468
311084,84,1.33535,103.84703
310084,84,1.33522,103.84765
310086,86,1.33576,103.84763
310083,83,1.33579,103.84799
310080,80,1.33526,103.84852
310082,82,1.33602,103.84851
562315,315,1.36422,103.84686
563315,315,1.36403,103.84748
562316,316,1.36477,103.84691
562309,309,1.36503,103.8453
461115,115,1.33155,103.93754
791450,450,1.39447,103.87351
681166,166,1.38329,103.75303
682166,166,1.38316,103.7534
681165,165,1.38274,103.75352
530408,408,1.37333,103.89539
380053,53,1.31783,103.88007
271033,33,1.31025,103.78507
270033,33,1.30977,103.78471
271032,32,1.31006,103.7845
310015,15,1.33592,103.85906
310013,13,1.33628,103.85903
310011,11,1.33723,103.85884
310231,231,1.33696,103.85949
530682,682,1.37362,103.88575
530684,684,1.37396,103.8869
463221,221,1.325,103.93423
820108,108,1.39653,103.90885
311082,82,1.33598,103.84895
312082,82,1.33562,103.84885
311080,80,1.33529,103.84925
312080,80,1.33529,103.84989
312081,81,1.33597,103.84978
311081,81,1.33566,103.85008
310081,81,1.33541,103.85042
430021,21,1.31316,103.89522
210010,10,1.31392,103.85221
462221,221,1.325,103.9345
543278,278,1.38286,103.89099
543274,274,1.38228,103.89112
142052,52,1.3019,103.79724
142053,53,1.30206,103.79658
791448,448,1.39294,103.873
822256,256,1.40605,103.89618
820257,257,1.40524,103.89564
100071,71,1.27577,103.81103
732764,764,1.44507,103.79761
730768,768,1.44562,103.79814
180271,271,1.30094,103.85399
331010,10,1.31499,103.86051
680807,807,1.37571,103.74441
681807,807,1.37581,103.74479
682807,807,1.37604,103.74517
683807,807,1.37616,103.74582
821120,120,1.39451,103.90796
820120,120,1.39421,103.90762
822120,120,1.39484,103.90758
822121,121,1.39309,103.90904
680804,804,1.37397,103.7421
550107,107,1.3699,103.87022
681804,804,1.37367,103.742
682804,804,1.37311,103.74189
681805,805,1.3729,103.74257
682805,805,1.37275,103.74316
680806,806,1.37283,103.74416
684803,803,1.3729,103.74435
683803,803,1.37339,103.74403
682803,803,1.37382,103.74337
120447,447,1.31287,103.76482
120446,446,1.31251,103.76493
120450,450,1.31354,103.76548
650231,231,1.34908,103.75452
461188,188,1.33163,103.94137
460188,188,1.33146,103.94092
461187,187,1.33087,103.94021
462187,187,1.33038,103.94009
460186,186,1.33017,103.9401
461186,186,1.32991,103.94031
462186,186,1.33004,103.94084
151039,39,1.28863,103.81002
151040,40,1.28863,103.81053
150037,37,1.28923,103.80919
760427,427,1.42207,103.84809
760425,425,1.42242,103.84833
760423,423,1.42283,103.84817
760437,437,1.42169,103.84756
533978,978,1.38002,103.87874
311153,153,1.33371,103.84523
310153,153,1.33357,103.84572
311172,172,1.33028,103.84245
310173,173,1.33001,103.84253
460525,525,1.3347,103.92904
460526,526,1.33422,103.92913
460524,524,1.33484,103.93064
460523,523,1.33435,103.93061
541287,287,1.3983,103.89596
542287,287,1.3988,103.89608
543287,287,1.39873,103.8967
541288,288,1.39865,103.897
542288,288,1.39844,103.89781
210054,54,1.31708,103.8526
210053,53,1.31653,103.85209
210052,52,1.31606,103.85161
210051,51,1.31676,103.85111
312130,130,1.33738,103.84265
313130,130,1.33716,103.84333
511137,137,1.36501,103.95693
511146,146,1.36337,103.96047
511155,155,1.36383,103.96333
512142,142,1.36392,103.95855
512149,149,1.36204,103.96222
511185,185,1.36529,103.95996
511207,207,1.36677,103.96227
511233,233,1.37419,103.96227
511239,239,1.3736,103.96349
511255,255,1.36799,103.96398
511267,267,1.3656,103.96304
512269,269,1.36543,103.96347
511273,273,1.36481,103.9639
511426,426,1.37013,103.95579
511575,575,1.37364,103.94653
511584,584,1.37498,103.94752
511609,609,1.37547,103.94245
820219,219,1.40243,103.8962
820621,621,1.40102,103.91048
511613,613,1.37541,103.94167
511628,628,1.37874,103.94117
511633,633,1.37803,103.94108
511636,636,1.37652,103.94091
511638,638,1.3758,103.94082
152116,116,1.28429,103.81529
150165,165,1.28306,103.81669
654290,290,1.34389,103.75769
656290,290,1.34338,103.75717
653291,291,1.34352,103.75539
652288,288,1.3461,103.75975
656288,288,1.34501,103.7596
732717,717,1.44137,103.79854
731717,717,1.44054,103.79867
650623,623,1.35083,103.74937
650228,228,1.34866,103.75379
650121,121,1.35163,103.74801
650225,225,1.34849,103.7526
650633,633,1.34916,103.75113
650122,122,1.35204,103.74695
650124,124,1.35118,103.74721
650626,626,1.35175,103.74897
650628,628,1.35147,103.74984
650106,106,1.34822,103.74719
543288,288,1.39839,103.89807
320078,78,1.32487,103.85554
322078,78,1.32457,103.85494
822217,217,1.4024,103.89493
823217,217,1.40236,103.89549
824217,217,1.40205,103.89617
464219,219,1.32486,103.93379
463219,219,1.32486,103.93352
460217,217,1.32684,103.93392
460218,218,1.32736,103.93377
460023,23,1.3233,103.93276
470712,712,1.33591,103.92263
470713,713,1.33631,103.92239
542274,274,1.38192,103.89087
542278,278,1.38235,103.89064
541278,278,1.38188,103.89029
540274,274,1.38173,103.89034
541274,274,1.38155,103.89056
543286,286,1.39795,103.89638
271031,31,1.3096,103.78402
272030,30,1.30882,103.78384
270029,29,1.30869,103.78405
273031,31,1.30884,103.78439
271029,29,1.30849,103.7846
681809,809,1.37521,103.74502
681808,808,1.37548,103.74537
682808,808,1.37559,103.74602
310154,154,1.33329,103.84617
310155,155,1.3328,103.84559
310156,156,1.33256,103.84521
310157,157,1.33221,103.84545
